id,name,symbol,categoria,price_usd,market_cap,cmc_rank,volume_24h,volume_pct,circulating_supply,total_supply,max_supply,multichain_flag,cex_listed,contract_address,explorers,social_score,rating,halving_flag,wallet_support
floki,FLOKI,floki,Gaming,7.442e-05,718674338.0,,74098079.0,10.310383310221937,9663693381057.0,10000000000000.0,10000000000000.0,1,,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,"https://etherscan.io/token/0xcf0c122c6b73ff809c693db761e7baebe62b6a2e, https://platform.arkhamintelligence.com/explorer/token/floki, https://ethplorer.io/address/0xcf0c122c6b73ff809c693db761e7baebe62b6a2e",326082,B,0,1
floki,FLOKI,floki,Gaming,7.442e-05,718674338.0,,74098079.0,10.310383310221937,9663693381057.0,10000000000000.0,10000000000000.0,1,,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,"https://etherscan.io/token/0xcf0c122c6b73ff809c693db761e7baebe62b6a2e, https://platform.arkhamintelligence.com/explorer/token/floki, https://ethplorer.io/address/0xcf0c122c6b73ff809c693db761e7baebe62b6a2e",998280,B,0,1
pudgy-penguins,Pudgy Penguins,pengu,Memes,0.01041135,653598566.0,,112029361.0,17.140392716222696,62860396090.0,76724221264.27525,88888888888.0,0,,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,https://solscan.io/token/2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,231938,B,0,1
dogwifcoin,dogwifhat,wif,Memes,0.543744,542402141.0,,126649742.0,23.349786519371428,998926392.0,998926392.0,998926392.0,0,,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,"https://solscan.io/token/ekpqgsjtjmfqkz9kqansqyxrcf8fbopzlhyxdm65zcjm, https://platform.arkhamintelligence.com/explorer/token/dogwifcoin",593539,B,0,1
based-brett,Brett,brett,Memes,0.053369,527298801.0,,25606085.0,4.856086331210907,9909863944.05725,9909863944.05725,9999998988.0,0,,0x532f27101965dd16442e59d40670faf5ebb142e4,"https://basescan.org/token/0x532f27101965dd16442e59d40670faf5ebb142e4, https://platform.arkhamintelligence.com/explorer/token/based-brett",465363,B,0,1
based-brett,Brett,brett,Memes,0.053369,527298801.0,,25606085.0,4.856086331210907,9909863944.05725,9909863944.05725,9999998988.0,0,,0x532f27101965dd16442e59d40670faf5ebb142e4,"https://basescan.org/token/0x532f27101965dd16442e59d40670faf5ebb142e4, https://platform.arkhamintelligence.com/explorer/token/based-brett",657631,D,0,1
spx6900,SPX6900,spx,Memes,0.513264,476962217.0,,9281757.0,1.946015149455748,930993086.0063922,930993086.0063922,1000000000.0,1,,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,"https://etherscan.io/token/0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c, https://platform.arkhamintelligence.com/explorer/token/spx6900, https://ethplorer.io/address/0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c",387889,B,0,1
binance-peg-dogecoin,Binance-Peg Dogecoin,doge,Memes,0.170462,437005779.0,,1724594.0,0.3946387171232351,2564000000.0,2564000000.0,,0,,0xba2ae424d960c26247dd6c32edc70b295c744c43,"https://bscscan.com/address/0xba2ae424d960c26247dd6c32edc70b295c744c43, https://platform.arkhamintelligence.com/explorer/token/binance-peg-dogecoin, https://bscscan.com/token/0xba2ae424d960c26247dd6c32edc70b295c744c43",130732,B,0,1
binance-peg-dogecoin,Binance-Peg Dogecoin,doge,Memes,0.170462,437005779.0,,1724594.0,0.3946387171232351,2564000000.0,2564000000.0,,0,,0xba2ae424d960c26247dd6c32edc70b295c744c43,"https://bscscan.com/address/0xba2ae424d960c26247dd6c32edc70b295c744c43, https://platform.arkhamintelligence.com/explorer/token/binance-peg-dogecoin, https://bscscan.com/token/0xba2ae424d960c26247dd6c32edc70b295c744c43",331497,B,0,1
binance-peg-dogecoin,Binance-Peg Dogecoin,doge,Memes,0.170462,437005779.0,,1724594.0,0.3946387171232351,2564000000.0,2564000000.0,,0,,0xba2ae424d960c26247dd6c32edc70b295c744c43,"https://bscscan.com/address/0xba2ae424d960c26247dd6c32edc70b295c744c43, https://platform.arkhamintelligence.com/explorer/token/binance-peg-dogecoin, https://bscscan.com/token/0xba2ae424d960c26247dd6c32edc70b295c744c43",337020,D,0,1
turbo,Turbo,turbo,Memes,0.00548513,377757447.0,,180590392.0,47.80591181833141,69000000000.0,69000000000.0,69000000000.0,1,,0xa35923162c49cf95e6bf26623385eb431ad920d3,"https://etherscan.io/token/0xa35923162c49cf95e6bf26623385eb431ad920d3, https://platform.arkhamintelligence.com/explorer/token/turbo, https://ethplorer.io/address/0xa35923162c49cf95e6bf26623385eb431ad920d3",792155,B,0,1
popcat,Popcat,popcat,Memes,0.367921,360444771.0,,81705131.0,22.667864142770437,979978669.96,979978669.96,979978694.0,0,,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,"https://solscan.io/token/7gcihgdb8fe6knjn2mytkzzcrjqy3t9ghdc8uhymw2hr, https://platform.arkhamintelligence.com/explorer/token/popcat",805191,B,0,1
cheems-token,Cheems Token,cheems,Memes,1.55e-06,315800971.0,,5264387.0,1.6669951910945835,203672952116214.47,203672952116214.47,219776051832671.0,0,,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,"https://bscscan.com/token/0x0DF0587216a4a1bB7d5082fdc491d93d2dD4B413, https://platform.arkhamintelligence.com/explorer/token/cheems-token, https://binplorer.com/address/0x0DF0587216a4a1bB7d5082fdc491d93d2dD4B413",179914,B,0,1
ket,Ket,ket,Memes,0.291122,293202643.0,,1629701.0,0.5558275271072505,1000000000.0,1000000000.0,1000000000.0,0,,0xffff003a6bad9b743d658048742935fffe2b6ed7,"https://snowscan.xyz/address/0xFFFF003a6BAD9b743d658048742935fFFE2b6ED7, https://snowscan.xyz/token/0xFFFF003a6BAD9b743d658048742935fFFE2b6ED7, https://snowtrace.io/token/0xFFFF003a6BAD9b743d658048742935fFFE2b6ED7?chainid=43114",499663,B,0,1
ai16z,ai16z,ai16z,AI,0.25391,279090254.0,,107482416.0,38.51170524929904,1099998638.372759,1099998638.372759,1099999958.01,0,,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,"https://solscan.io/token/HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC, https://platform.arkhamintelligence.com/explorer/token/ai16z",616007,B,0,1
ai16z,ai16z,ai16z,AI,0.25391,279090254.0,,107482416.0,38.51170524929904,1099998638.372759,1099998638.372759,1099999958.01,0,,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,"https://solscan.io/token/HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC, https://platform.arkhamintelligence.com/explorer/token/ai16z",458099,B,0,1
dog-go-to-the-moon-rune,Dog (Bitcoin),dog,Memes,0.00273225,273225179.0,,8338217.0,3.0517747414487006,100000000000.0,100000000000.0,100000000000.0,1,,840000:3,"https://www.ord.io/DOGGOTOTHEMOON, https://platform.arkhamintelligence.com/explorer/token/dog-go-to-the-moon-rune, https://solscan.io/token/dog1viwbb2vWDpER5FrJ4YFG6gq6XuyFohUe9TXN65u",261228,B,0,1
dog-go-to-the-moon-rune,Dog (Bitcoin),dog,Memes,0.00273225,273225179.0,,8338217.0,3.0517747414487006,100000000000.0,100000000000.0,100000000000.0,1,,840000:3,"https://www.ord.io/DOGGOTOTHEMOON, https://platform.arkhamintelligence.com/explorer/token/dog-go-to-the-moon-rune, https://solscan.io/token/dog1viwbb2vWDpER5FrJ4YFG6gq6XuyFohUe9TXN65u",167999,C,0,1
dog-go-to-the-moon-rune,Dog (Bitcoin),dog,Memes,0.00273225,273225179.0,,8338217.0,3.0517747414487006,100000000000.0,100000000000.0,100000000000.0,1,,840000:3,"https://www.ord.io/DOGGOTOTHEMOON, https://platform.arkhamintelligence.com/explorer/token/dog-go-to-the-moon-rune, https://solscan.io/token/dog1viwbb2vWDpER5FrJ4YFG6gq6XuyFohUe9TXN65u",893500,C,0,1
snek,Snek,snek,Memes,0.00322197,240592151.0,,1766079.0,0.7340551188637904,74504809623.0,75357931045.0,76715880000.0,0,,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f,"https://cardanoscan.io/tokenpolicy/279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f, https://cardanoscan.io/token/279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f",939496,B,0,1
cat-in-a-dogs-world,cat in a dogs world,mew,Memes,0.00269532,239579708.0,,30107022.0,12.566599338204384,88888888888.88,88888888888.88,88888888888.88,0,,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,"https://solscan.io/token/mew1gqwj3nexg2qgeriku7fafj79phvqvrequzscpp5, https://platform.arkhamintelligence.com/explorer/token/cat-in-a-dogs-world",1229168,B,0,1
notcoin,Notcoin,not,Gaming,0.00222652,227717059.0,,26136575.0,11.477653503332837,102456956923.5639,102456956923.5639,,0,,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,"https://tonscan.org/address/EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT, https://platform.arkhamintelligence.com/explorer/token/notcoin, https://tonviewer.com/EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT",672234,B,0,1
notcoin,Notcoin,not,Gaming,0.00222652,227717059.0,,26136575.0,11.477653503332837,102456956923.5639,102456956923.5639,,0,,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,"https://tonscan.org/address/EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT, https://platform.arkhamintelligence.com/explorer/token/notcoin, https://tonviewer.com/EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT",107786,B,0,1
mog-coin,Mog Coin,mog,Memes,5.71639e-07,223261968.0,,15272120.0,6.840448526369704,390567524379062.56,390567524379062.56,420690000000000.0,1,,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,"https://etherscan.io/token/0xaaee1a9723aadb7afa2810263653a34ba2c21c7a, https://platform.arkhamintelligence.com/explorer/token/mog-coin, https://ethplorer.io/address/0xaaee1a9723aadb7afa2810263653a34ba2c21c7a",1132662,B,0,1
baby-doge-coin,Baby Doge Coin,babydoge,Gaming,1.215e-09,200893230.0,,11137446.0,5.543962830404987,1.6582333500359616e+17,4.2e+17,4.2e+17,1,,0xc748673057861a797275cd8a068abb95a902e8de,"https://bscscan.com/token/0xc748673057861a797275cd8a068abb95a902e8de, https://platform.arkhamintelligence.com/explorer/token/baby-doge-coin, https://etherscan.io/token/0xac57de9c1a09fec648e93eb98875b212db0d460b",860542,B,0,1
baby-doge-coin,Baby Doge Coin,babydoge,Gaming,1.215e-09,200893230.0,,11137446.0,5.543962830404987,1.6582333500359616e+17,4.2e+17,4.2e+17,1,,0xc748673057861a797275cd8a068abb95a902e8de,"https://bscscan.com/token/0xc748673057861a797275cd8a068abb95a902e8de, https://platform.arkhamintelligence.com/explorer/token/baby-doge-coin, https://etherscan.io/token/0xac57de9c1a09fec648e93eb98875b212db0d460b",396634,B,0,1
ai-companions,AI Companions,aic,Memes,0.180185,180241453.0,,8813909.0,4.890056562071767,1000000000.0,1000000000.0,1000000000.0,0,,0xbe6ad1eb9876cf3d3f9b85feecfb400298e80143,"https://bscscan.com/token/0xbe6ad1eb9876cf3d3f9b85feecfb400298e80143, https://platform.arkhamintelligence.com/explorer/token/ai-companions, https://binplorer.com/address/0xbe6ad1eb9876cf3d3f9b85feecfb400298e80143",554246,B,0,1
agentfun-ai,AgentFun.AI,agentfun,Memes,1.84,183603492.0,,8740.22,0.0047603778690658,100000000.0,100000000.0,100000000.0,1,,0x18d40bd95e34d1a4fcaf9027db11f6988e5b860a,"https://explorer.zkevm.cronos.org/address/0x18d40bd95e34d1a4fcaf9027db11f6988e5b860a, https://explorer.zkevm.cronos.org/token/0x18d40Bd95e34d1a4fcaf9027Db11F6988e5B860A, https://cronos-explorer.crypto.org/token/0x96733708C4157218B6E6889eb9E16B1df7873061",527377,B,0,1
gigachad-2,Gigachad,giga,Memes,0.01731434,165973430.0,,4237130.0,2.5528965690472263,9604136902.35,9604136902.35,10000000000.0,0,,63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,"https://solscan.io/token/63lfdmnb3mq8mw9mtz2to9bea2m71kzuugq5tijxcqj9, https://platform.arkhamintelligence.com/explorer/token/gigachad-2",986604,B,0,1
toshi,Toshi,toshi,Memes,0.00038386,161349857.0,,7106818.0,4.4046013626154,420690000000.0,420690000000.0,420690000000.0,0,,0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4,"https://basescan.org/token/0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4, https://platform.arkhamintelligence.com/explorer/token/toshi, https://base.dex.guru/token/0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4",735720,B,0,1
peanut-the-squirrel,Peanut the Squirrel,pnut,Memes,0.159182,158995655.0,,68586320.0,43.137229127424895,999858912.07,999858912.07,999858912.07,0,,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,"https://solscan.io/token/2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump, https://platform.arkhamintelligence.com/explorer/token/peanut-the-squirrel",444947,B,0,1
aixbt,aixbt by Virtuals,aixbt,Memes,0.167087,142735797.0,,80870570.0,56.657525091620855,855612732.0,1000000000.0,1000000000.0,1,,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,"https://basescan.org/token/0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825, https://solscan.io/token/14zP2ToQ79XWvc7FQpm4bRnp9d6Mp1rFfsUW3gpLcRX",416703,B,0,1
alchemist-ai,Alchemist AI,alch,AI,0.16609,141170465.0,,27530621.0,19.50168613526916,850000000.0,999985868.802365,1000000000.0,0,,HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,https://solscan.io/token/HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,860105,B,0,1
alchemist-ai,Alchemist AI,alch,AI,0.16609,141170465.0,,27530621.0,19.50168613526916,850000000.0,999985868.802365,1000000000.0,0,,HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,https://solscan.io/token/HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,347039,B,0,1
melania-meme,Melania Meme,melania,Memes,0.334613,132397689.0,,17613262.0,13.303300180715391,395777921.730391,999998408.647446,1000000000.0,0,,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,https://solscan.io/token/FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,1003309,B,0,1
der-daku,Daku,daku,Memes,0.13289,132750194.0,,216666.0,0.1632133208031319,998999680.647147,998999680.647147,1000000000.0,0,,HRiLLm6hYiSdniFGjvcSvQ7XJrA8YSoktcqFbWjmpump,https://solscan.io/token/HRiLLm6hYiSdniFGjvcSvQ7XJrA8YSoktcqFbWjmpump,553171,B,0,1
gohome,GOHOME,gohome,Memes,248.34,130281564.0,,5448398.0,4.182017649097304,524619.454412,9999619.454412,9999619.45,0,,2Wu1g2ft7qZHfTpfzP3wLdfPeV1is4EwQ3CXBfRYAciD,https://solscan.io/token/2Wu1g2ft7qZHfTpfzP3wLdfPeV1is4EwQ3CXBfRYAciD,233270,B,0,1
freysa-ai,Freysa AI,fai,AI,0.01542376,126328605.0,,2232125.0,1.766919693287201,8189700000.0,8189700000.0,8189700000.0,0,,0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935,https://basescan.org/token/0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935,969853,B,0,1
freysa-ai,Freysa AI,fai,AI,0.01542376,126328605.0,,2232125.0,1.766919693287201,8189700000.0,8189700000.0,8189700000.0,0,,0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935,https://basescan.org/token/0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935,508852,B,0,1
meow,MEOW,meow,Memes,0.00138046,124192617.0,,163310.0,0.1314973497981768,89999910018.60146,89999910018.60146,90000000000.0,0,,BUhS5coXEt9hcxN3JSpGYUWSKbNo96RsKu52LcMo12rf,"https://solscan.io/token/buhs5coxet9hcxn3jspgyuwskbno96rsku52lcmo12rf, https://platform.arkhamintelligence.com/explorer/token/meow",826888,B,0,1
meow,MEOW,meow,Memes,0.00138046,124192617.0,,163310.0,0.1314973497981768,89999910018.60146,89999910018.60146,90000000000.0,0,,BUhS5coXEt9hcxN3JSpGYUWSKbNo96RsKu52LcMo12rf,"https://solscan.io/token/buhs5coxet9hcxn3jspgyuwskbno96rsku52lcmo12rf, https://platform.arkhamintelligence.com/explorer/token/meow",1080267,D,0,1
non-playable-coin,Non-Playable Coin,npc,Memes,0.01506954,121314309.0,,2754135.0,2.27024744459452,8050126520.0,8050126520.0,8050126520.0,1,,0x8ed97a637a790be1feff5e888d43629dc05408f6,"https://etherscan.io/token/0x8ed97a637a790be1feff5e888d43629dc05408f6, https://platform.arkhamintelligence.com/explorer/token/non-playable-coin, https://basescan.org/address/0xb166e8b140d35d9d8226e40c09f757bac5a4d87d",448161,B,0,1
anime,Animecoin,anime,Memes,0.01832133,101404673.0,,10087371.0,9.947639198047607,5538604656.0,10000000000.0,10000000000.0,1,,0x37a645648df29205c6261289983fb04ecd70b4b3,"https://etherscan.io/token/0x4dc26fc5854e7648a064a4abd590bbe71724c277, https://ethplorer.io/address/0x4dc26fc5854e7648a064a4abd590bbe71724c277, https://arbiscan.io/token/0x37a645648df29205c6261289983fb04ecd70b4b3",1039173,B,0,1
osaka-protocol,Osaka Protocol,osak,Memes,1.271e-07,96844824.0,,65807.0,0.0679509727850814,761459784660251.2,761459784660251.2,1000000000000000.0,1,,0xa21af1050f7b26e0cff45ee51548254c41ed6b5c,"https://etherscan.io/token/0xa21af1050f7b26e0cff45ee51548254c41ed6b5c, https://platform.arkhamintelligence.com/explorer/token/osaka-protocol, https://ethplorer.io/address/0xa21af1050f7b26e0cff45ee51548254c41ed6b5c",341654,C,0,1
book-of-meme,BOOK OF MEME,bome,Memes,0.00138567,95583993.0,,21618752.0,22.617544341341755,68999659569.0,68999659569.0,68999659569.0,0,,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,"https://solscan.io/address/ukhh6c7mmyiwcf1b9pnwe25tspkddt3h5pqzgz74j82, https://platform.arkhamintelligence.com/explorer/token/book-of-meme, https://solscan.io/token/ukhh6c7mmyiwcf1b9pnwe25tspkddt3h5pqzgz74j82",556477,C,0,1
neiro-3,Neiro,neiro,Memes,0.0002111,88519663.0,,29936610.0,33.81916399749511,420690000000.0,420690000000.0,420690000000.0,0,,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,"https://etherscan.io/token/0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee, https://platform.arkhamintelligence.com/explorer/token/neiro-3, https://ethplorer.io/address/0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee",963541,C,0,1
neiro-3,Neiro,neiro,Memes,0.0002111,88519663.0,,29936610.0,33.81916399749511,420690000000.0,420690000000.0,420690000000.0,0,,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,"https://etherscan.io/token/0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee, https://platform.arkhamintelligence.com/explorer/token/neiro-3, https://ethplorer.io/address/0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee",1073025,C,0,1
memecoin-2,Memecoin,meme,Memes,0.00189832,85738556.0,,23066956.0,26.9038307573083,45163973965.02965,69000000000.0,69000000000.0,0,,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,"https://etherscan.io/token/0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74, https://platform.arkhamintelligence.com/explorer/token/memecoin-2, https://ethplorer.io/address/0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74",929789,C,0,1
ava-ai,Ava AI,ava,Memes,0.084787,84095129.0,,31221548.0,37.12646424503375,999868487.237005,999868487.237005,1000000000.0,0,,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,https://solscan.io/token/DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,779204,C,0,1
bone-shibaswap,Bone ShibaSwap,bone,Memes,0.306751,76643342.0,,6784221.0,8.85167690104119,249894426.11601144,249999401.8248471,250000000.0,0,,0x9813037ee2218799597d83d4a5b6f3b6778218d9,"https://etherscan.io/token/0x9813037ee2218799597d83d4a5b6f3b6778218d9, https://platform.arkhamintelligence.com/explorer/token/bone-shibaswap, https://ethplorer.io/address/0x9813037ee2218799597d83d4a5b6f3b6778218d9",333143,C,0,1
andy-the-wisguy,ANDY ETH,andy,Memes,7.315e-05,73116043.0,,1332195.0,1.8220283064279064,1000000000000.0,1000000000000.0,1000000000000.0,0,,0x68bbed6a47194eff1cf514b50ea91895597fc91e,"https://etherscan.io/token/0x68bbed6a47194eff1cf514b50ea91895597fc91e, https://platform.arkhamintelligence.com/explorer/token/andy-the-wisguy, https://ethplorer.io/address/0x68bbed6a47194eff1cf514b50ea91895597fc91e",724112,C,0,1
dogs-2,Dogs,dogs,Memes,0.00014014,72375844.0,,12194330.0,16.848618718698464,516750000000.0,550000000000.0,550000000000.0,0,,EQCvxJy4eG8hyHBFsZ7eePxrRsUQSFE_jpptRAYBmcG_DOGS,"https://tonviewer.com/EQCvxJy4eG8hyHBFsZ7eePxrRsUQSFE_jpptRAYBmcG_DOGS, https://platform.arkhamintelligence.com/explorer/token/dogs-2, https://tonscan.org/address/EQCvxJy4eG8hyHBFsZ7eePxrRsUQSFE_jpptRAYBmcG_DOGS",88682,C,0,1
miu-2,MIU,miu,Memes,7.822e-08,70403235.0,,147437.0,0.2094179337071656,900000000000000.0,900000000000000.0,900000000000000.0,0,,0x32a976482bf4154961bf20bfa3567a80122fdf8e8f8b28d752b609d8640f7846::miu::MIU,"https://suiscan.xyz/mainnet/coin/0x32a976482bf4154961bf20bfa3567a80122fdf8e8f8b28d752b609d8640f7846::miu::MIU/txs, https://suivision.xyz/coin/0x32a976482bf4154961bf20bfa3567a80122fdf8e8f8b28d752b609d8640f7846::miu::MIU",866444,C,0,1
goatseus-maximus,Goatseus Maximus,goat,Memes,0.069371,69487916.0,,11049598.0,15.901466954340664,999993363.073823,999993363.073823,1000000000.0,0,,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,"https://solscan.io/token/CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump, https://platform.arkhamintelligence.com/explorer/token/goatseus-maximus",614486,C,0,1
dogelon-mars,Dogelon Mars,elon,Memes,1.27431e-07,70022972.0,,2396239.0,3.4220755440086146,549649971723242.3,1000000000000000.0,1000000000000000.0,1,,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,"https://etherscan.io/token/0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3, https://platform.arkhamintelligence.com/explorer/token/dogelon-mars, https://ethplorer.io/address/0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3",695446,C,0,1
constitutiondao,ConstitutionDAO,people,Memes,0.01363553,69000958.0,,19857418.0,28.77846710476107,5066406500.304003,5066406500.304003,5066406500.304003,0,,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,"https://etherscan.io/token/0x7a58c0be72be218b41c608b7fe7c5bb630736c71, https://platform.arkhamintelligence.com/explorer/token/constitutiondao, https://ethplorer.io/address/0x7a58c0be72be218b41c608b7fe7c5bb630736c71",598834,C,0,1
degen-base,Degen,degen,Memes,0.00285931,65723630.0,,7824606.0,11.905316246226812,22961072308.760387,36965935954.0,36965935954.0,1,,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,"https://basescan.org/address/0x4ed4e862860bed51a9570b96d89af5e1b0efefed, https://platform.arkhamintelligence.com/explorer/token/degen-base, https://basescan.org/token/0x4ed4e862860bed51a9570b96d89af5e1b0efefed",713590,C,0,1
the-grays-currency,The Grays Currency,ptgc,Memes,0.00022814,67039329.0,,41768.0,0.0623037262201714,292322949052.8857,292322949052.8857,333333333333.0,0,,0x94534eeee131840b1c0f61847c572228bdfdde93,"https://scan.pulsechain.com/token/0x94534eeee131840b1c0f61847c572228bdfdde93, https://scan.pulsechainfoundation.org/#/token/0x94534eeee131840b1c0f61847c572228bdfdde93",630343,C,0,1
test-3,Test,tst,Memes,0.069479,66173558.0,,29710260.0,44.8974800478463,947404223.9781069,947404223.9781069,1000000000.0,0,,0x86bb94ddd16efc8bc58e6b056e8df71d9e666429,"https://bscscan.com/token/0x86Bb94DdD16Efc8bc58e6b056e8df71D9e666429, https://binplorer.com/address/0x86Bb94DdD16Efc8bc58e6b056e8df71D9e666429",423310,C,0,1
